word,language,count,pos
quakery,en,1,NOUN
saucily,en,1,ADV
gulsum,en,1,PROPN
zabun,en,1,PROPN
hereabout,en,1,NOUN
praefecto,en,1,PROPN
colonade,en,1,NOUN
simois,en,2,PROPN
landskip,en,1,NOUN
chusing,en,1,NOUN
picque,en,1,VERB
proportionable,en,2,ADJ
eorundem,en,2,PROPN
relick,en,6,NOUN
theodosio,en,1,X
dervise,en,4,NOUN
equit,en,1,PROPN
consulatum,en,1,NOUN
censurae,en,1,NOUN
florem,en,1,NOUN
unsearched,en,1,ADJ
distributum,en,1,NOUN
schwartzenburg,en,1,PROPN
germaniam,en,1,PROPN
oceanum,en,1,NOUN
ornamentum,en,1,NOUN
rhodanus,en,1,X
fidelissimus,en,1,PROPN
valentius,en,1,NOUN
tatch,en,1,PROPN
mastarna,en,1,PROPN
helvoetsluys,en,1,PROPN
creatus,en,1,X
cervice,en,1,NOUN
pagod,en,1,NOUN
hasir,en,1,PROPN
dogm,en,1,PROPN
lodg,en,9,VERB
nobilissimum,en,1,NOUN
uzum,en,1,PROPN
consulare,en,1,NOUN
sabinis,en,1,PROPN
sclavonian,en,1,ADJ
nostr,en,1,PROPN
jabun,en,1,PROPN
ipsae,en,1,X
habuerit,en,1,PROPN
venien,en,1,NOUN
nurenburg,en,1,PROPN
methink,en,1,NOUN
marato,en,1,PROPN
incretus,en,1,NOUN
uzunu,en,1,PROPN
stuped,en,1,ADJ
calcedonia,en,1,PROPN
overjoy,en,2,VERB
amphitrion,en,4,PROPN
permitt,en,1,VERB
enamell,en,1,VERB
stamel,en,1,PROPN
portan,en,1,X
germanice,en,1,PROPN
melibeus,en,1,PROPN
reliquis,en,1,NOUN
sequimur,en,1,PROPN
comora,en,1,PROPN
de,fr,4380,ADP
la,fr,1,PROPN
le,fr,4960,DET
et,fr,16,CCONJ
à,fr,1355,ADP
en,fr,839,ADP
du,fr,8,DET
est,fr,1,NOUN
un,fr,1929,DET
il,fr,1,PROPN
dans,fr,524,ADP
par,fr,268,ADP
pour,fr,413,ADP
sur,fr,256,ADP
a,fr,5,X
qui,fr,748,PRON
que,fr,1879,SCONJ
avec,fr,260,ADP
son,fr,1251,DET
s,fr,2,PROPN
plus,fr,353,ADV
ce,fr,993,DET
ou,fr,126,CCONJ
pas,fr,324,ADV
ne,fr,993,ADV
n,fr,2,X
été,fr,12,NOUN
an,fr,42,NOUN
comme,fr,139,SCONJ
mais,fr,313,CCONJ
c,fr,2,X
deux,fr,136,NUM
on,fr,556,PRON
naissance,fr,6,NOUN
aussi,fr,85,ADV
france,fr,11,PROPN
saint,fr,14,PROPN
après,fr,48,ADP
fait,fr,5,NOUN
entre,fr,33,ADP
sous,fr,42,ADP
même,fr,173,ADV
y,fr,483,PRON
être,fr,2203,AUX
je,fr,4,PROPN
nom,fr,22,NOUN
paris,fr,17,PROPN
lui,fr,1562,PRON
lieu,fr,34,NOUN
commune,fr,1,NOUN
ville,fr,121,NOUN
jean,fr,5,PROPN
date,fr,1,NOUN
où,fr,148,PRON
dont,fr,88,PRON
depuis,fr,40,ADP
alors,fr,10,ADV
premier,fr,28,ADJ
ainsi,fr,11,ADV
voir,fr,312,VERB
pays,fr,82,NOUN
source,fr,2,NOUN
grand,fr,175,ADJ
j,fr,1,X
tout,fr,489,ADJ
lors,fr,1,ADV
si,fr,347,ADV
également,fr,1,ADV
titre,fr,10,NOUN
monde,fr,59,NOUN
nord,fr,3,NOUN
bien,fr,128,ADV
contre,fr,12,ADP
liste,fr,5,NOUN
puis,fr,2,CCONJ
partie,fr,39,NOUN
avant,fr,17,ADP
non,fr,13,ADV
m,fr,1,X
très,fr,8,ADV
trois,fr,50,NUM
article,fr,5,NOUN
guerre,fr,10,NOUN
sans,fr,143,ADP
saison,fr,3,NOUN
fin,fr,23,NOUN
vers,fr,26,NOUN
année,fr,14,NOUN
temps,fr,1,NOUN
plusieurs,fr,74,DET
faire,fr,560,VERB
mars,fr,1,PROPN
histoire,fr,18,NOUN
joueur,fr,1,NOUN
tour,fr,25,NOUN
mort,fr,28,NOUN
pierre,fr,29,NOUN
région,fr,1,NOUN
avoir,fr,1504,AUX
fois,fr,38,NOUN
autre,fr,170,ADJ
e,fr,2,X
septembre,fr,1,NOUN
état,fr,26,NOUN
église,fr,34,NOUN
place,fr,18,NOUN
famille,fr,20,NOUN
général,fr,41,NOUN
avril,fr,1,PROPN
politique,fr,2,NOUN
décembre,fr,1,NOUN
août,fr,1,NOUN
donc,fr,2,ADV
prix,fr,16,NOUN
nouvelle,fr,21,NOUN
février,fr,1,NOUN
peu,fr,60,ADV
soit,fr,11,CCONJ
ligne,fr,1,NOUN
suite,fr,12,NOUN
in,fr,12,X
encore,fr,83,ADV
selon,fr,21,ADP
image,fr,9,NOUN
vie,fr,23,NOUN
lien,fr,1,NOUN
pendant,fr,50,ADP
moins,fr,45,ADV
page,fr,1,NOUN
nouveau,fr,21,ADJ
vous,fr,584,PRON
centre,fr,1,NOUN
cours,fr,8,NOUN
partir,fr,9,VERB
village,fr,19,NOUN
louis,fr,2,PROPN
nombre,fr,37,NOUN
or,fr,33,NOUN
coupe,fr,1,NOUN
celui,fr,212,PRON
ci,fr,1,PROPN
ai,fr,4,PROPN
homme,fr,81,NOUN
société,fr,5,NOUN
quatre,fr,32,NUM
cas,fr,20,NOUN
jeu,fr,5,NOUN
genre,fr,10,NOUN
musique,fr,12,NOUN
fils,fr,16,NOUN
roi,fr,37,NOUN
parti,fr,9,NOUN
jour,fr,75,NOUN
europe,fr,11,PROPN
me,fr,2,PROPN
forme,fr,13,NOUN
ancien,fr,31,ADJ
origine,fr,1,NOUN
i,fr,1,NUM
ordre,fr,18,NOUN
château,fr,10,NOUN
école,fr,2,NOUN
t,fr,2,X
part,fr,18,NOUN
paul,fr,7,PROPN
rue,fr,24,NOUN
chef,fr,4,NOUN
exemple,fr,11,NOUN
durant,fr,1,ADP
rapport,fr,4,NOUN
art,fr,16,NOUN
dernier,fr,22,ADJ
point,fr,156,NOUN
compte,fr,5,NOUN
armée,fr,8,NOUN
eau,fr,23,NOUN
marie,fr,2,PROPN
chez,fr,40,ADP
ii,fr,2,NUM
car,fr,32,CCONJ
projet,fr,8,NOUN
chaque,fr,17,DET
province,fr,1,NOUN
françois,fr,16,PROPN
maison,fr,74,NOUN
cela,fr,32,PRON
demande,fr,1,NOUN
fonction,fr,4,NOUN
toujours,fr,68,ADV
membre,fr,1,NOUN
près,fr,32,ADV
meilleur,fr,21,ADJ
droit,fr,6,NOUN
mois,fr,20,NOUN
république,fr,1,NOUN
service,fr,10,NOUN
ensuite,fr,17,ADV
langue,fr,23,NOUN
gouvernement,fr,7,NOUN
petit,fr,83,ADJ
argent,fr,33,NOUN
souvent,fr,30,ADV
style,fr,2,NOUN
face,fr,2,NOUN
quand,fr,28,SCONJ
ministre,fr,6,NOUN
ensemble,fr,13,ADV
dès,fr,5,ADP
théâtre,fr,5,NOUN
scène,fr,7,NOUN
toute,fr,8,ADV
nombreux,fr,9,ADJ
auteur,fr,10,NOUN
cependant,fr,96,ADV
nous,fr,292,PRON
tant,fr,37,ADV
tard,fr,3,ADV
reste,fr,33,NOUN
seconde,fr,2,NOUN
afin,fr,10,ADV
historique,fr,1,ADJ
âge,fr,8,NOUN
environ,fr,14,ADV
effet,fr,18,NOUN
espèce,fr,10,NOUN
michel,fr,1,PROPN
raison,fr,8,NOUN
modèle,fr,2,NOUN
travail,fr,6,NOUN
femme,fr,157,NOUN
cinq,fr,23,NUM
déjà,fr,21,ADV
bas,fr,20,ADJ
terre,fr,18,NOUN
allemagne,fr,17,PROPN
allemand,fr,10,NOUN
porte,fr,22,NOUN
italie,fr,7,PROPN
bataille,fr,4,NOUN
corps,fr,25,NOUN
demi,fr,1,ADJ
route,fr,19,NOUN
jeune,fr,42,ADJ
york,fr,1,PROPN
là,fr,29,ADV
royaume,fr,4,NOUN
long,fr,32,ADJ
militaire,fr,1,ADJ
bronze,fr,2,NOUN
livre,fr,11,NOUN
haut,fr,17,NOUN
suivant,fr,12,ADJ
beaucoup,fr,144,ADV
dire,fr,136,VERB
seul,fr,39,ADJ
parmi,fr,47,ADP
fille,fr,34,NOUN
pouvoir,fr,230,VERB
but,fr,1,NOUN
ailleurs,fr,28,ADV
tête,fr,45,NOUN
territoire,fr,2,NOUN
union,fr,3,NOUN
construction,fr,2,NOUN
ligue,fr,1,NOUN
public,fr,18,ADJ
simple,fr,5,ADJ
henri,fr,2,PROPN
chanson,fr,3,NOUN
poste,fr,8,NOUN
culture,fr,1,NOUN
empire,fr,14,NOUN
loi,fr,14,NOUN
côté,fr,46,NOUN
mer,fr,19,NOUN
vue,fr,13,NOUN
espagne,fr,2,PROPN
mère,fr,1,NOUN
acteur,fr,5,NOUN
recherche,fr,3,NOUN
double,fr,1,ADJ
directeur,fr,1,NOUN
joseph,fr,1,PROPN
ici,fr,112,ADV
six,fr,16,NUM
devant,fr,17,ADP
écrit,fr,1,VERB
bois,fr,21,NOUN
retour,fr,11,NOUN
principale,fr,1,NOUN
sainte,fr,11,PROPN
second,fr,10,ADJ
terme,fr,3,NOUN
révolution,fr,1,NOUN
objet,fr,7,NOUN
philippe,fr,1,PROPN
question,fr,6,NOUN
lorsque,fr,82,SCONJ
plan,fr,1,NOUN
médaille,fr,7,NOUN
écrivain,fr,3,NOUN
compagnie,fr,7,NOUN
italien,fr,8,NOUN
surtout,fr,2,ADV
parc,fr,1,NOUN
mouvement,fr,1,NOUN
jamais,fr,91,ADV
claude,fr,1,PROPN
moyen,fr,8,NOUN
bon,fr,29,ADJ
peintre,fr,2,NOUN
voix,fr,5,NOUN
rouge,fr,7,ADJ
district,fr,1,NOUN
seulement,fr,16,ADV
pont,fr,9,NOUN
libre,fr,8,ADJ
air,fr,46,NOUN
sein,fr,4,NOUN
milieu,fr,18,NOUN
blanc,fr,35,ADJ
gauche,fr,2,NOUN
action,fr,2,NOUN
andré,fr,1,PROPN
victoire,fr,4,NOUN
autour,fr,18,ADV
durée,fr,1,NOUN
angleterre,fr,37,PROPN
afrique,fr,4,PROPN
sens,fr,9,NOUN
personne,fr,53,NOUN
rencontre,fr,1,NOUN
trop,fr,29,ADV
japon,fr,7,PROPN
eux,fr,720,PRON
particulier,fr,8,ADJ
quartier,fr,3,NOUN
honneur,fr,32,NOUN
cause,fr,17,NOUN
rien,fr,46,PRON
ni,fr,59,CCONJ
iii,fr,3,NUM
comte,fr,15,PROPN
fort,fr,121,ADV
journal,fr,1,NOUN
moi,fr,2058,PRON
rome,fr,3,PROPN
possible,fr,15,ADJ
dix,fr,19,NUM
taille,fr,14,NOUN
principal,fr,10,ADJ
sujet,fr,35,NOUN
croix,fr,4,NOUN
mettre,fr,76,VERB
enfin,fr,59,ADV
noir,fr,22,ADJ
joue,fr,2,NOUN
londres,fr,38,PROPN
moment,fr,8,NOUN
chapelle,fr,2,NOUN
russe,fr,3,NOUN
prince,fr,27,PROPN
abord,fr,12,NOUN
malgré,fr,10,ADP
monument,fr,2,NOUN
classe,fr,1,NOUN
aucun,fr,73,DET
droite,fr,2,NOUN
actuel,fr,4,ADJ
espace,fr,2,NOUN
fer,fr,2,NOUN
activité,fr,1,NOUN
assez,fr,99,ADV
james,fr,2,PROPN
cadre,fr,2,NOUN
sept,fr,9,NUM
lac,fr,1,NOUN
duc,fr,9,PROPN
cour,fr,61,NOUN
adresse,fr,2,NOUN
hors,fr,4,ADV
nature,fr,17,NOUN
port,fr,3,PROPN
plupart,fr,3,NOUN
dame,fr,32,NOUN
mesure,fr,2,NOUN
prendre,fr,105,VERB
important,fr,4,ADJ
lequel,fr,112,PRON
force,fr,6,NOUN
pologne,fr,2,PROPN
couleur,fr,23,NOUN
collection,fr,6,NOUN
dessus,fr,9,ADV
capitale,fr,4,NOUN
côte,fr,1,NOUN
façon,fr,9,NOUN
plutôt,fr,22,ADV
combat,fr,2,NOUN
royal,fr,3,ADJ
russie,fr,1,PROPN
tandis,fr,2,ADV
passage,fr,8,NOUN
entrée,fr,4,NOUN
présence,fr,2,NOUN
course,fr,2,NOUN
ceinture,fr,8,NOUN
tableau,fr,18,NOUN
maître,fr,16,NOUN
marque,fr,13,NOUN
intérieur,fr,1,NOUN
qualité,fr,29,NOUN
propre,fr,21,ADJ
chine,fr,3,PROPN
patrimoine,fr,1,NOUN
com,fr,1,NOUN
tours,fr,1,NOUN
lyon,fr,3,PROPN
généralement,fr,5,ADV
amérique,fr,1,PROPN
mal,fr,20,ADV
nuit,fr,25,NOUN
principalement,fr,8,ADV
prise,fr,2,NOUN
vitesse,fr,2,NOUN
chemin,fr,8,NOUN
avis,fr,2,NOUN
salle,fr,12,NOUN
carte,fr,1,NOUN
travers,fr,4,NOUN
valeur,fr,2,NOUN
palais,fr,32,NOUN
situation,fr,7,NOUN
court,fr,6,ADJ
vallée,fr,4,NOUN
occasion,fr,26,NOUN
chambre,fr,44,NOUN
savoir,fr,62,VERB
glace,fr,4,NOUN
proche,fr,4,ADJ
mot,fr,24,NOUN
main,fr,24,NOUN
huit,fr,15,NUM
assemblée,fr,10,NOUN
populaire,fr,1,ADJ
dieu,fr,17,PROPN
uni,fr,2,ADJ
outre,fr,15,ADV
hôtel,fr,5,NOUN
catholique,fr,3,NOUN
campagne,fr,13,NOUN
rapidement,fr,2,ADV
traduction,fr,7,NOUN
départ,fr,7,NOUN
choix,fr,1,NOUN
coup,fr,13,NOUN
enfant,fr,11,NOUN
no,fr,1,X
mieux,fr,22,ADV
défense,fr,2,NOUN
vice,fr,6,NOUN
u,fr,1,X
hiver,fr,12,NOUN
fondation,fr,1,NOUN
cœur,fr,11,NOUN
bâtiment,fr,6,NOUN
peter,fr,1,VERB
juste,fr,13,ADJ
der,fr,1,PROPN
seine,fr,1,PROPN
amour,fr,23,NOUN
mont,fr,8,NOUN
science,fr,5,NOUN
traité,fr,1,NOUN
idée,fr,28,NOUN
littérature,fr,1,NOUN
sol,fr,1,NOUN
chaîne,fr,2,NOUN
ouvrage,fr,7,NOUN
actuellement,fr,9,ADV
ex,fr,3,NOUN
fond,fr,5,NOUN
mode,fr,17,NOUN
original,fr,2,NOUN
espagnol,fr,4,NOUN
créer,fr,2,VERB
composition,fr,3,NOUN
garde,fr,12,NOUN
comédie,fr,6,NOUN
empereur,fr,46,NOUN
auprès,fr,13,ADV
chevalier,fr,6,PROPN
unique,fr,7,ADJ
capitaine,fr,6,NOUN
large,fr,9,ADJ
tel,fr,16,ADJ
parce,fr,50,ADV
commission,fr,6,NOUN
divers,fr,4,DET
classique,fr,1,ADJ
présent,fr,48,NOUN
autant,fr,42,ADV
taux,fr,1,NOUN
architecture,fr,10,NOUN
transport,fr,5,NOUN
sort,fr,1,NOUN
iv,fr,3,NUM
alexandre,fr,1,PROPN
oui,fr,2,INTJ
pièce,fr,14,NOUN
pratique,fr,1,NOUN
conseiller,fr,3,VERB
usage,fr,45,NOUN
quelque,fr,94,DET
secrétaire,fr,1,NOUN
donner,fr,117,VERB
chose,fr,49,NOUN
accès,fr,1,NOUN
marché,fr,9,NOUN
charge,fr,1,NOUN
alpes,fr,1,PROPN
économie,fr,1,NOUN
longueur,fr,4,NOUN
vingt,fr,11,NUM
arrivée,fr,8,NOUN
protection,fr,5,NOUN
commerce,fr,12,NOUN
parties,fr,1,NOUN
fiction,fr,1,NOUN
intérêt,fr,5,NOUN
laurent,fr,4,PROPN
jeunesse,fr,2,NOUN
majorité,fr,1,NOUN
passer,fr,95,VERB
seigneur,fr,9,NOUN
santé,fr,9,NOUN
heure,fr,24,NOUN
feu,fr,21,NOUN
italienne,fr,3,ADJ
profession,fr,3,NOUN
trouver,fr,137,VERB
voyage,fr,31,NOUN
supérieur,fr,6,ADJ
autriche,fr,3,PROPN
comment,fr,6,ADV
signe,fr,3,NOUN
moderne,fr,5,ADJ
célèbre,fr,2,ADJ
mariage,fr,9,NOUN
devenir,fr,8,VERB
constitution,fr,1,NOUN
presque,fr,43,ADV
certain,fr,24,ADJ
affaire,fr,12,NOUN
esprit,fr,24,NOUN
vienne,fr,49,PROPN
galerie,fr,17,NOUN
peuple,fr,33,NOUN
parlement,fr,1,NOUN
doute,fr,42,NOUN
mémoire,fr,2,NOUN
ami,fr,13,NOUN
éducation,fr,4,NOUN
don,fr,1,PROPN
pourquoi,fr,10,ADV
aller,fr,92,VERB
officier,fr,13,NOUN
hauteur,fr,4,NOUN
camp,fr,3,NOUN
temple,fr,7,NOUN
importance,fr,1,NOUN
maintenant,fr,4,ADV
commandant,fr,2,NOUN
ben,fr,3,X
docteur,fr,3,NOUN
gouverneur,fr,11,NOUN
loin,fr,8,ADV
bassin,fr,6,NOUN
contrat,fr,3,NOUN
romain,fr,11,ADJ
marseille,fr,1,PROPN
justice,fr,4,NOUN
semaine,fr,12,NOUN
pied,fr,27,NOUN
neuf,fr,5,NUM
principe,fr,1,NOUN
latin,fr,4,ADJ
bord,fr,17,NOUN
royale,fr,1,PROPN
moitié,fr,12,NOUN
réponse,fr,10,NOUN
reine,fr,11,PROPN
chacun,fr,17,PRON
volume,fr,1,NOUN
pape,fr,1,PROPN
quoi,fr,11,PRON
courant,fr,1,NOUN
lire,fr,29,VERB
industrie,fr,1,NOUN
lettre,fr,65,NOUN
brésil,fr,1,PROPN
opération,fr,5,NOUN
paix,fr,2,NOUN
vieux,fr,10,ADJ
propriétaire,fr,2,NOUN
journée,fr,4,NOUN
cathédrale,fr,2,PROPN
néanmoins,fr,1,ADV
sœur,fr,17,NOUN
rendre,fr,59,VERB
opéra,fr,7,NOUN
puisque,fr,13,SCONJ
gros,fr,29,ADJ
montagne,fr,20,NOUN
découverte,fr,1,NOUN
front,fr,7,NOUN
champ,fr,14,NOUN
religieux,fr,5,NOUN
propos,fr,11,NOUN
romaine,fr,1,NOUN
obtenir,fr,5,VERB
motif,fr,4,NOUN
chant,fr,4,NOUN
colonel,fr,2,NOUN
soleil,fr,9,NOUN
peinture,fr,8,NOUN
figure,fr,14,NOUN
gens,fr,23,NOUN
liberté,fr,30,NOUN
fête,fr,5,NOUN
rhône,fr,1,PROPN
canal,fr,7,NOUN
jouer,fr,18,VERB
offre,fr,3,NOUN
sauf,fr,2,ADJ
uniquement,fr,4,ADV
caractère,fr,7,NOUN
bleu,fr,2,NOUN
asie,fr,8,PROPN
sommet,fr,1,NOUN
border,fr,3,VERB
matière,fr,2,NOUN
médecin,fr,6,NOUN
écrire,fr,55,VERB
lance,fr,1,NOUN
besoin,fr,6,NOUN
fondateur,fr,1,PROPN
avance,fr,2,NOUN
grec,fr,38,ADJ
religion,fr,23,NOUN
successeur,fr,2,NOUN
somme,fr,1,NOUN
éviter,fr,5,VERB
réserve,fr,1,NOUN
ceci,fr,4,PRON
maritime,fr,1,ADJ
résumé,fr,1,NOUN
lorraine,fr,2,PROPN
rose,fr,14,NOUN
philosophie,fr,2,NOUN
parler,fr,69,VERB
expression,fr,7,NOUN
nécessaire,fr,12,ADJ
difficile,fr,9,ADJ
inconnu,fr,7,ADJ
cheval,fr,28,NOUN
communication,fr,1,NOUN
commun,fr,11,ADJ
jardin,fr,28,NOUN
paroisse,fr,3,VERB
portugal,fr,2,PROPN
vert,fr,2,ADJ
personnel,fr,1,ADJ
olivier,fr,2,NOUN
historien,fr,1,NOUN
inde,fr,4,PROPN
relation,fr,9,NOUN
plein,fr,8,ADJ
naturel,fr,20,ADJ
simplement,fr,1,ADV
essentiellement,fr,1,ADV
abbé,fr,2,NOUN
expérience,fr,2,NOUN
extérieur,fr,3,NOUN
prison,fr,1,NOUN
distance,fr,9,NOUN
capacité,fr,1,NOUN
tradition,fr,1,NOUN
étoile,fr,1,NOUN
marche,fr,15,NOUN
jaune,fr,1,ADJ
office,fr,4,NOUN
masse,fr,1,NOUN
arc,fr,2,NOUN
tombe,fr,2,NOUN
vrai,fr,31,ADJ
ton,fr,12,NOUN
arabe,fr,9,ADJ
acte,fr,3,NOUN
grèce,fr,2,PROPN
héros,fr,5,NOUN
filles,fr,5,NOUN
midi,fr,2,NOUN
géographique,fr,1,ADJ
ciel,fr,5,NOUN
rang,fr,18,NOUN
maladie,fr,7,NOUN
autorité,fr,2,NOUN
édifice,fr,13,NOUN
cap,fr,3,PROPN
sorte,fr,11,NOUN
hongrie,fr,16,PROPN
peine,fr,31,NOUN
absence,fr,2,NOUN
circuit,fr,1,NOUN
danse,fr,10,NOUN
désigner,fr,1,VERB
fleuve,fr,7,NOUN
univers,fr,1,NOUN
écriture,fr,1,NOUN
te,fr,1,ADV
trente,fr,6,NUM
véritable,fr,10,ADJ
rapide,fr,1,ADJ
chœur,fr,1,NOUN
permettre,fr,22,VERB
résidence,fr,5,NOUN
portrait,fr,5,NOUN
sang,fr,3,NOUN
prédécesseur,fr,1,NOUN
retraite,fr,4,NOUN
description,fr,31,NOUN
table,fr,8,NOUN
antonio,fr,1,PROPN
emploi,fr,1,NOUN
alliance,fr,1,NOUN
is,fr,2,PROPN
quel,fr,22,DET
brun,fr,1,PROPN
originaire,fr,1,VERB
christophe,fr,2,PROPN
auguste,fr,1,PROPN
bout,fr,17,NOUN
cent,fr,10,NUM
voiture,fr,12,NOUN
étranger,fr,10,NOUN
secret,fr,6,NOUN
couple,fr,1,NOUN
col,fr,4,NOUN
soir,fr,20,NOUN
différence,fr,10,NOUN
bateau,fr,2,NOUN
changement,fr,2,NOUN
romans,fr,1,PROPN
faveur,fr,8,NOUN
vis,fr,1,NOUN
concert,fr,2,NOUN
douze,fr,6,NUM
ferme,fr,2,ADJ
massif,fr,2,ADJ
vente,fr,1,NOUN
bras,fr,18,NOUN
proposition,fr,1,NOUN
visite,fr,24,NOUN
solution,fr,1,NOUN
mur,fr,4,NOUN
luc,fr,1,PROPN
façade,fr,1,NOUN
statue,fr,17,NOUN
construire,fr,11,VERB
tente,fr,6,NOUN
huile,fr,1,NOUN
orient,fr,2,PROPN
faux,fr,9,ADJ
bourgogne,fr,1,PROPN
contraire,fr,17,NOUN
champs,fr,2,PROPN
vierge,fr,5,NOUN
cercle,fr,5,NOUN
aider,fr,4,VERB
mari,fr,25,NOUN
attention,fr,26,NOUN
fontaine,fr,19,NOUN
prêtre,fr,7,NOUN
élevé,fr,12,ADJ
monastère,fr,4,NOUN
dos,fr,4,NOUN
beau,fr,140,ADJ
lecture,fr,2,NOUN
branche,fr,3,NOUN
pointe,fr,3,NOUN
assurer,fr,32,VERB
clair,fr,3,ADJ
venir,fr,60,VERB
laisser,fr,32,VERB
vin,fr,13,NOUN
ajouter,fr,4,VERB
demander,fr,40,VERB
recueil,fr,1,NOUN
endroit,fr,11,NOUN
auparavant,fr,2,ADV
bus,fr,1,NOUN
comprendre,fr,4,VERB
vivre,fr,17,VERB
arme,fr,4,NOUN
erreur,fr,5,NOUN
arbre,fr,20,NOUN
possibilité,fr,1,NOUN
eugène,fr,1,PROPN
occupation,fr,7,NOUN
vent,fr,5,NOUN
travailler,fr,4,VERB
former,fr,22,VERB
princesse,fr,11,NOUN
volonté,fr,6,NOUN
race,fr,1,NOUN
sûr,fr,7,ADJ
totalement,fr,1,ADV
machine,fr,8,NOUN
antique,fr,7,NOUN
manche,fr,13,NOUN
dimanche,fr,5,NOUN
fil,fr,2,NOUN
suivre,fr,24,VERB
accident,fr,10,NOUN
cérémonie,fr,11,NOUN
discours,fr,2,NOUN
échange,fr,2,NOUN
riche,fr,33,ADJ
langage,fr,10,NOUN
répondre,fr,32,VERB
spectacle,fr,21,NOUN
moulin,fr,1,NOUN
musicien,fr,1,NOUN
poésie,fr,3,NOUN
aventure,fr,7,NOUN
religieuse,fr,1,ADJ
guide,fr,5,NOUN
actif,fr,1,ADJ
événement,fr,1,NOUN
extrême,fr,7,ADJ
venise,fr,2,PROPN
civil,fr,3,ADJ
connaître,fr,17,VERB
tiers,fr,1,NOUN
porter,fr,43,VERB
lendemain,fr,9,NOUN
orange,fr,2,NOUN
adam,fr,1,PROPN
matin,fr,12,NOUN
flotte,fr,1,NOUN
monsieur,fr,30,NOUN
turquie,fr,28,PROPN
marquis,fr,1,PROPN
mille,fr,32,NUM
dames,fr,54,NOUN
couronne,fr,4,NOUN
privé,fr,1,ADJ
trophée,fr,1,NOUN
aspect,fr,1,NOUN
envoyé,fr,5,NOUN
humain,fr,6,ADJ
dispute,fr,4,NOUN
lune,fr,3,NOUN
envers,fr,1,ADP
développer,fr,1,VERB
amiral,fr,6,PROPN
serge,fr,1,NOUN
changer,fr,6,VERB
profil,fr,1,NOUN
hans,fr,2,PROPN
cabinet,fr,8,NOUN
toi,fr,2,PRON
saône,fr,1,PROPN
vision,fr,1,NOUN
céleste,fr,1,ADJ
dehors,fr,4,NOUN
servir,fr,38,VERB
protéger,fr,1,VERB
pacifique,fr,1,ADJ
grecque,fr,6,NOUN
œil,fr,50,NOUN
récit,fr,4,NOUN
climat,fr,9,NOUN
instrument,fr,1,NOUN
automne,fr,1,NOUN
animal,fr,5,NOUN
papier,fr,3,NOUN
plante,fr,1,NOUN
boulevard,fr,1,NOUN
entier,fr,10,ADJ
angle,fr,2,PROPN
preuve,fr,12,NOUN
immédiatement,fr,1,ADV
sable,fr,1,NOUN
noblesse,fr,6,NOUN
toile,fr,2,NOUN
chercher,fr,10,VERB
liaison,fr,1,NOUN
trône,fr,3,NOUN
produire,fr,7,VERB
nul,fr,2,ADJ
ruisseau,fr,1,NOUN
roche,fr,1,NOUN
largeur,fr,1,NOUN
françoise,fr,2,PROPN
foi,fr,6,NOUN
voici,fr,8,VERB
vii,fr,1,NUM
nation,fr,17,NOUN
notion,fr,3,NOUN
catalogue,fr,1,NOUN
facilement,fr,8,ADV
étage,fr,8,NOUN
hongrois,fr,5,NOUN
vaste,fr,10,ADJ
établir,fr,5,VERB
post,fr,2,NOUN
ennemi,fr,1,NOUN
indien,fr,3,NOUN
réel,fr,3,ADJ
rester,fr,33,VERB
consommation,fr,1,NOUN
mauvais,fr,16,ADJ
condition,fr,4,NOUN
plaine,fr,12,NOUN
perte,fr,4,NOUN
portée,fr,1,NOUN
quitter,fr,17,VERB
quantité,fr,24,NOUN
versailles,fr,3,PROPN
capable,fr,10,ADJ
estime,fr,2,NOUN
effectivement,fr,1,ADV
couverture,fr,3,NOUN
cuisine,fr,4,NOUN
disposition,fr,5,NOUN
sénat,fr,2,NOUN
entrer,fr,25,VERB
penser,fr,22,VERB
présenter,fr,24,VERB
vaisseau,fr,10,NOUN
autrefois,fr,21,ADV
cher,fr,10,ADJ
inscription,fr,7,NOUN
confiance,fr,1,NOUN
onze,fr,2,NUM
augmentation,fr,1,NOUN
oncle,fr,1,NOUN
génie,fr,3,NOUN
revenir,fr,6,VERB
canon,fr,1,NOUN
sculpture,fr,5,NOUN
attendre,fr,21,VERB
sophie,fr,8,PROPN
peau,fr,6,NOUN
ferdinand,fr,2,PROPN
impossible,fr,13,ADJ
vieille,fr,1,NOUN
poule,fr,2,NOUN
utile,fr,3,ADJ
enceinte,fr,3,ADJ
conservation,fr,1,NOUN
sacré,fr,1,ADJ
sortir,fr,22,VERB
clairement,fr,1,ADV
essentiel,fr,1,ADJ
équipage,fr,5,NOUN
tuer,fr,6,VERB
impression,fr,3,NOUN
quasi,fr,1,ADV
conséquence,fr,5,NOUN
vérité,fr,33,NOUN
quinze,fr,5,NUM
mérite,fr,7,NOUN
samedi,fr,1,NOUN
moindre,fr,14,ADJ
saxe,fr,3,PROPN
remarque,fr,5,NOUN
chinoise,fr,1,NOUN
phrase,fr,1,NOUN
menace,fr,1,NOUN
poursuite,fr,1,NOUN
parole,fr,9,NOUN
conserver,fr,6,VERB
reprendre,fr,11,VERB
diamètre,fr,1,NOUN
conduite,fr,6,NOUN
conscience,fr,2,NOUN
re,fr,4,INTJ
naples,fr,1,PROPN
peur,fr,3,NOUN
prague,fr,5,PROPN
